epoch,train_loss,train_mse,train_perceptual,eval_psnr,eval_ssim
124,0.001218737807511311,0.001218737807511311,0.0,32.92824859619141,
125,0.0012189462505106177,0.0012189462505106177,0.0,,
126,0.001217104910389463,0.001217104910389463,0.0,,
127,0.0012168058575215664,0.0012168058575215664,0.0,,
128,0.0012179912232501634,0.0012179912232501634,0.0,,
129,0.0012149559467064103,0.0012149559467064103,0.0,32.93676261901855,0.9263196025844074
130,0.001215650804669943,0.001215650804669943,0.0,,
131,0.0012156530080262103,0.0012156530080262103,0.0,,
132,0.001215846209835993,0.001215846209835993,0.0,,
133,0.0012125701695077033,0.0012125701695077033,0.0,,
134,0.0012139889290092016,0.0012139889290092016,0.0,32.95665054321289,
135,0.0012134108470501568,0.0012134108470501568,0.0,,
136,0.0012123330787801978,0.0012123330787801978,0.0,,
137,0.0012116239758145578,0.0012116239758145578,0.0,,
138,0.0012126110405033,0.0012126110405033,0.0,,
139,0.0012114020260774647,0.0012114020260774647,0.0,32.97945861816406,0.926855519983312
140,0.0012108673596934927,0.0012108673596934927,0.0,,
141,0.001210832588724202,0.001210832588724202,0.0,,
142,0.0012095397397332286,0.0012095397397332286,0.0,,
143,0.0012100725692472914,0.0012100725692472914,0.0,,
144,0.0012069407598213826,0.0012069407598213826,0.0,32.98637466430664,
145,0.0012077966114694574,0.0012077966114694574,0.0,,
146,0.001208991231362655,0.001208991231362655,0.0,,
147,0.0012078514664715205,0.0012078514664715205,0.0,,
148,0.0012071422677448899,0.0012071422677448899,0.0,,
149,0.0012050254698542336,0.0012050254698542336,0.0,32.98050765991211,0.9267923760243907
150,0.00120696280533284,0.00120696280533284,0.0,,
151,0.0012063205000108703,0.0012063205000108703,0.0,,
152,0.001205288469648027,0.001205288469648027,0.0,,
153,0.0012045630521504236,0.0012045630521504236,0.0,,
154,0.0012048801120105705,0.0012048801120105705,0.0,32.97329978942871,
155,0.0012042837892044498,0.0012042837892044498,0.0,,
156,0.0012040634272904123,0.0012040634272904123,0.0,,
157,0.0012039764764817033,0.0012039764764817033,0.0,,
158,0.001201481229449483,0.001201481229449483,0.0,,
159,0.0012035636368543565,0.0012035636368543565,0.0,33.01436080932617,0.9271149955216931
160,0.0012023468990741938,0.0012023468990741938,0.0,,
161,0.0012016939111955225,0.0012016939111955225,0.0,,
162,0.0012003414002055973,0.0012003414002055973,0.0,,
163,0.0012004905265258882,0.0012004905265258882,0.0,,
164,0.0012016201899127483,0.0012016201899127483,0.0,32.970102310180664,
165,0.0012004466010790177,0.0012004466010790177,0.0,,
166,0.001199409318029542,0.001199409318029542,0.0,,
167,0.001199981760844053,0.001199981760844053,0.0,,
168,0.0011994659636426401,0.0011994659636426401,0.0,,
169,0.0011999007716264215,0.0011999007716264215,0.0,33.041373825073244,0.9274713887462044
170,0.0011973791426973543,0.0011973791426973543,0.0,,
171,0.0011984735219998837,0.0011984735219998837,0.0,,
172,0.0011977152205878033,0.0011977152205878033,0.0,,
173,0.0011981582433624395,0.0011981582433624395,0.0,,
174,0.0011971198768994042,0.0011971198768994042,0.0,33.011166381835935,
175,0.001196496288156918,0.001196496288156918,0.0,,
176,0.0011956187061039605,0.0011956187061039605,0.0,,
177,0.0011955696437029916,0.0011955696437029916,0.0,,
178,0.0011963175722026428,0.0011963175722026428,0.0,,
179,0.001196777492439336,0.001196777492439336,0.0,33.03286781311035,0.9275700679541918
180,0.0011951455420027882,0.0011951455420027882,0.0,,
181,0.001194562515635808,0.001194562515635808,0.0,,
182,0.0011956155432601217,0.0011956155432601217,0.0,,
183,0.0011948813842008672,0.0011948813842008672,0.0,,
184,0.0011939276977649773,0.0011939276977649773,0.0,33.043060302734375,
185,0.0011943652553352748,0.0011943652553352748,0.0,,
186,0.0011930713278809535,0.0011930713278809535,0.0,,
187,0.0011922203392183675,0.0011922203392183675,0.0,,
188,0.001192468028861068,0.001192468028861068,0.0,,
189,0.001192002024472885,0.001192002024472885,0.0,33.03439788818359,0.9274779446247907
190,0.001191223509639742,0.001191223509639742,0.0,,
191,0.0011930498740051346,0.0011930498740051346,0.0,,
192,0.0011912046402864857,0.0011912046402864857,0.0,,
193,0.001191214325460892,0.001191214325460892,0.0,,
194,0.0011914229072368214,0.0011914229072368214,0.0,33.05295524597168,
195,0.0011907499169185212,0.0011907499169185212,0.0,,
196,0.0011898046888580377,0.0011898046888580377,0.0,,
197,0.0011897557442379662,0.0011897557442379662,0.0,,
198,0.001190561181223812,0.001190561181223812,0.0,,
199,0.0011897094324476952,0.0011897094324476952,0.0,33.03346176147461,0.9275963303520939
200,0.0011894642329321426,0.0011894642329321426,0.0,,
201,0.0011898662831464951,0.0011898662831464951,0.0,,
202,0.0011893291880862781,0.0011893291880862781,0.0,,
203,0.0011887731244978755,0.0011887731244978755,0.0,,
204,0.00118853283849411,0.00118853283849411,0.0,33.08339653015137,
205,0.0011878288212734823,0.0011878288212734823,0.0,,
206,0.0011875822012178884,0.0011875822012178884,0.0,,
207,0.0011867381484845867,0.0011867381484845867,0.0,,
208,0.001187058221145951,0.001187058221145951,0.0,,
209,0.0011866234964622825,0.0011866234964622825,0.0,33.06422462463379,0.9278772683772175
210,0.0011868064678915915,0.0011868064678915915,0.0,,
211,0.0011860828070363297,0.0011860828070363297,0.0,,
212,0.001185646751769914,0.001185646751769914,0.0,,
213,0.0011854655434694304,0.0011854655434694304,0.0,,
214,0.0011871022442314786,0.0011871022442314786,0.0,33.05984191894531,
215,0.0011851506190281634,0.0011851506190281634,0.0,,
216,0.0011853403292317762,0.0011853403292317762,0.0,,
217,0.0011853615260379842,0.0011853615260379842,0.0,,
218,0.0011850608558164597,0.0011850608558164597,0.0,,
219,0.0011839351541351778,0.0011839351541351778,0.0,33.06946220397949,0.928125932079387
220,0.0011841104423239435,0.0011841104423239435,0.0,,
221,0.0011848208658012105,0.0011848208658012105,0.0,,
222,0.0011837342165101899,0.0011837342165101899,0.0,,
223,0.0011835228317195981,0.0011835228317195981,0.0,,
224,0.001183825852267466,0.001183825852267466,0.0,33.09362373352051,
225,0.0011832135711739228,0.0011832135711739228,0.0,,
226,0.0011831715377320774,0.0011831715377320774,0.0,,
227,0.0011834504652585387,0.0011834504652585387,0.0,,
228,0.0011836557513883999,0.0011836557513883999,0.0,,
229,0.0011824566923502471,0.0011824566923502471,0.0,33.09367294311524,0.928516506503469
230,0.0011816085536439857,0.0011816085536439857,0.0,,
231,0.0011809633348664253,0.0011809633348664253,0.0,,
232,0.0011816974804406204,0.0011816974804406204,0.0,,
233,0.001180914512806766,0.001180914512806766,0.0,,
234,0.0011813900303068268,0.0011813900303068268,0.0,33.09066925048828,
235,0.0011805047776449003,0.0011805047776449003,0.0,,
236,0.0011818994337124778,0.0011818994337124778,0.0,,
237,0.0011812320528374412,0.0011812320528374412,0.0,,
238,0.0011803549140844702,0.0011803549140844702,0.0,,
239,0.0011801916217947614,0.0011801916217947614,0.0,33.091189575195315,0.9282407266939954
240,0.0011802561307336884,0.0011802561307336884,0.0,,
241,0.0011792628412391675,0.0011792628412391675,0.0,,
242,0.0011795517514648238,0.0011795517514648238,0.0,,
243,0.0011799309158266203,0.0011799309158266203,0.0,,
244,0.0011789668286546976,0.0011789668286546976,0.0,33.08130226135254,
245,0.0011793443613243222,0.0011793443613243222,0.0,,
246,0.0011782650501246065,0.0011782650501246065,0.0,,
247,0.0011794381092856926,0.0011794381092856926,0.0,,
248,0.001177906767803837,0.001177906767803837,0.0,,
249,0.0011774849566860437,0.0011774849566860437,0.0,33.07724494934082,0.9285065523213406
250,0.0011779271978393329,0.0011779271978393329,0.0,,
251,0.0011785459222307542,0.0011785459222307542,0.0,,
252,0.001177531223753713,0.001177531223753713,0.0,,
253,0.0011770669333336333,0.0011770669333336333,0.0,,
254,0.0011764260028049218,0.0011764260028049218,0.0,33.09665184020996,
255,0.0011765029316541365,0.0011765029316541365,0.0,,
256,0.001177035758266351,0.001177035758266351,0.0,,
257,0.0011769515770157018,0.0011769515770157018,0.0,,
258,0.0011765888144120115,0.0011765888144120115,0.0,,
259,0.0011751730518369142,0.0011751730518369142,0.0,33.09252243041992,0.9282570085172963
260,0.0011770871281487282,0.0011770871281487282,0.0,,
261,0.0011755033961874145,0.0011755033961874145,0.0,,
262,0.0011760530912432044,0.0011760530912432044,0.0,,
263,0.0011753195420841623,0.0011753195420841623,0.0,,
264,0.0011760639719790684,0.0011760639719790684,0.0,33.08652191162109,
265,0.0011755290951257534,0.0011755290951257534,0.0,,
266,0.0011745723846226471,0.0011745723846226471,0.0,,
267,0.0011758040887702398,0.0011758040887702398,0.0,,
268,0.001174413713952936,0.001174413713952936,0.0,,
269,0.0011753575166938636,0.0011753575166938636,0.0,33.09942741394043,0.9288314726854286
270,0.0011731057470156388,0.0011731057470156388,0.0,,
271,0.0011744733336190433,0.0011744733336190433,0.0,,
272,0.0011729708402636093,0.0011729708402636093,0.0,,
273,0.0011743010283595285,0.0011743010283595285,0.0,,
274,0.0011746145889321425,0.0011746145889321425,0.0,33.083135986328124,
275,0.0011734967070489663,0.0011734967070489663,0.0,,
276,0.001172349133625725,0.001172349133625725,0.0,,
277,0.0011730908480735054,0.0011730908480735054,0.0,,
278,0.0011721191024120974,0.0011721191024120974,0.0,,
279,0.0011730322035990895,0.0011730322035990895,0.0,33.09165534973145,0.9288009795923081
280,0.0011722478917267315,0.0011722478917267315,0.0,,
281,0.0011724812718438766,0.0011724812718438766,0.0,,
282,0.001173116638164017,0.001173116638164017,0.0,,
283,0.0011718728613037386,0.0011718728613037386,0.0,,
284,0.0011710604260842209,0.0011710604260842209,0.0,33.124224472045896,
285,0.0011710284864652868,0.0011710284864652868,0.0,,
286,0.0011721370735579878,0.0011721370735579878,0.0,,
287,0.0011723232697941298,0.0011723232697941298,0.0,,
288,0.0011723770879829014,0.0011723770879829014,0.0,,
289,0.0011714901882660768,0.0011714901882660768,0.0,33.124637603759766,0.9289716385216812
290,0.0011708301096359853,0.0011708301096359853,0.0,,
291,0.0011711650974556935,0.0011711650974556935,0.0,,
292,0.0011711386471093684,0.0011711386471093684,0.0,,
293,0.0011708821235579653,0.0011708821235579653,0.0,,
294,0.0011707194461186806,0.0011707194461186806,0.0,33.12074508666992,
295,0.0011706384094472963,0.0011706384094472963,0.0,,
296,0.0011697739963228554,0.0011697739963228554,0.0,,
297,0.0011700601101910307,0.0011700601101910307,0.0,,
298,0.00116989291354992,0.00116989291354992,0.0,,
299,0.0011696195418678791,0.0011696195418678791,0.0,33.12971954345703,0.9288120397387105
300,0.0011692241416654148,0.0011692241416654148,0.0,,
301,0.0011679104620131973,0.0011679104620131973,0.0,,
302,0.0011694102819129562,0.0011694102819129562,0.0,,
303,0.0011691430549798233,0.0011691430549798233,0.0,,
304,0.0011691084550488795,0.0011691084550488795,0.0,33.09432716369629,
305,0.0011682171453762788,0.0011682171453762788,0.0,,
306,0.001169439364235597,0.001169439364235597,0.0,,
307,0.0011681578845151664,0.0011681578845151664,0.0,,
308,0.0011670628046723426,0.0011670628046723426,0.0,,
309,0.0011673649826600514,0.0011673649826600514,0.0,33.12359466552734,0.9289063386015561
310,0.0011672084602114916,0.0011672084602114916,0.0,,
311,0.0011681382606813788,0.0011681382606813788,0.0,,
312,0.001167202264594892,0.001167202264594892,0.0,,
313,0.0011677349621602101,0.0011677349621602101,0.0,,
314,0.0011677397295554056,0.0011677397295554056,0.0,33.10666007995606,
315,0.0011675912827796842,0.0011675912827796842,0.0,,
316,0.0011664513673338372,0.0011664513673338372,0.0,,
317,0.0011670255510865702,0.0011670255510865702,0.0,,
318,0.0011669063948837718,0.0011669063948837718,0.0,,
319,0.0011671506420810245,0.0011671506420810245,0.0,33.13533935546875,0.9290968999195333
320,0.0011659147087457287,0.0011659147087457287,0.0,,
321,0.0011658662077670375,0.0011658662077670375,0.0,,
322,0.0011662068449730966,0.0011662068449730966,0.0,,
323,0.0011668799266142667,0.0011668799266142667,0.0,,
324,0.0011659625892409963,0.0011659625892409963,0.0,33.14990005493164,
325,0.0011655754594765931,0.0011655754594765931,0.0,,
326,0.0011648891619652445,0.0011648891619652445,0.0,,
327,0.0011651212528083048,0.0011651212528083048,0.0,,
328,0.0011658463581011814,0.0011658463581011814,0.0,,
329,0.0011647462875915477,0.0011647462875915477,0.0,33.13653984069824,0.9289969597704169
330,0.001164479508737916,0.001164479508737916,0.0,,
331,0.0011645005039510228,0.0011645005039510228,0.0,,
332,0.0011650546511247362,0.0011650546511247362,0.0,,
333,0.0011645675006273402,0.0011645675006273402,0.0,,
334,0.0011654643518058173,0.0011654643518058173,0.0,33.13230819702149,
335,0.0011647532067925305,0.0011647532067925305,0.0,,
336,0.001164763051056497,0.001164763051056497,0.0,,
337,0.0011643855784722,0.0011643855784722,0.0,,
338,0.001164609749659437,0.001164609749659437,0.0,,
339,0.0011649789746790643,0.0011649789746790643,0.0,33.14721031188965,0.929164848064475
340,0.0011634451860856932,0.0011634451860856932,0.0,,
341,0.0011635923773853267,0.0011635923773853267,0.0,,
342,0.0011641964781687996,0.0011641964781687996,0.0,,
343,0.0011636566741479414,0.0011636566741479414,0.0,,
344,0.0011619795475679496,0.0011619795475679496,0.0,33.13607749938965,
345,0.0011635548225194326,0.0011635548225194326,0.0,,
346,0.0011618097942278794,0.0011618097942278794,0.0,,
347,0.0011631217640087205,0.0011631217640087205,0.0,,
348,0.0011630409139091057,0.0011630409139091057,0.0,,
349,0.0011623371365176967,0.0011623371365176967,0.0,33.150769805908205,0.9293083436042983
350,0.0011627049022490744,0.0011627049022490744,0.0,,
351,0.0011629907192752486,0.0011629907192752486,0.0,,
352,0.001162353447294327,0.001162353447294327,0.0,,
353,0.0011619261916265263,0.0011619261916265263,0.0,,
354,0.0011624683181501248,0.0011624683181501248,0.0,33.14610252380371,
355,0.001162336317513717,0.001162336317513717,0.0,,
356,0.0011604572651440774,0.0011604572651440774,0.0,,
357,0.001162066496328295,0.001162066496328295,0.0,,
358,0.0011614366283277022,0.0011614366283277022,0.0,,
359,0.0011625510308948888,0.0011625510308948888,0.0,33.15365829467773,0.9292272217805808
360,0.00115994691932055,0.00115994691932055,0.0,,
361,0.0011612169534688996,0.0011612169534688996,0.0,,
362,0.0011614065008276194,0.0011614065008276194,0.0,,
363,0.0011605363097820223,0.0011605363097820223,0.0,,
364,0.0011595940723321523,0.0011595940723321523,0.0,33.14718475341797,
365,0.0011606195385436748,0.0011606195385436748,0.0,,
366,0.001159008369095558,0.001159008369095558,0.0,,
367,0.0011592927485119956,0.0011592927485119956,0.0,,
368,0.001158784121606783,0.001158784121606783,0.0,,
369,0.0011604892887459124,0.0011604892887459124,0.0,33.103894805908205,0.9292690201239129
370,0.0011608965032258757,0.0011608965032258757,0.0,,
371,0.0011596532288974265,0.0011596532288974265,0.0,,
372,0.001158368991909117,0.001158368991909117,0.0,,
373,0.0011601418188822257,0.0011601418188822257,0.0,,
374,0.0011578051401015448,0.0011578051401015448,0.0,33.161859130859376,
375,0.0011588542411838524,0.0011588542411838524,0.0,,
376,0.001160033109503637,0.001160033109503637,0.0,,
377,0.0011588746812904685,0.0011588746812904685,0.0,,
378,0.0011594127942166153,0.0011594127942166153,0.0,,
379,0.001158932486960058,0.001158932486960058,0.0,33.14662322998047,0.9294461394084944
380,0.001158141828404297,0.001158141828404297,0.0,,
381,0.0011597699207483172,0.0011597699207483172,0.0,,
382,0.0011590453659531133,0.0011590453659531133,0.0,,
383,0.0011583399534555933,0.0011583399534555933,0.0,,
384,0.0011577624180681915,0.0011577624180681915,0.0,33.13235855102539,
385,0.0011581708673699116,0.0011581708673699116,0.0,,
386,0.0011581351265005351,0.0011581351265005351,0.0,,
387,0.0011586508079694142,0.0011586508079694142,0.0,,
388,0.0011586419955685275,0.0011586419955685275,0.0,,
389,0.0011574337694212203,0.0011574337694212203,0.0,33.15981025695801,0.9294000533740372
390,0.0011578080496311056,0.0011578080496311056,0.0,,
391,0.0011566682726204876,0.0011566682726204876,0.0,,
392,0.0011566559121127396,0.0011566559121127396,0.0,,
393,0.0011569137505427702,0.0011569137505427702,0.0,,
394,0.00115738923561041,0.00115738923561041,0.0,33.17111434936523,
395,0.0011569219119054786,0.0011569219119054786,0.0,,
396,0.0011562561434338586,0.0011562561434338586,0.0,,
397,0.0011570152865526132,0.0011570152865526132,0.0,,
398,0.0011561028210410735,0.0011561028210410735,0.0,,
399,0.0011576789139723543,0.0011576789139723543,0.0,33.13789749145508,0.9294163179172028
